date,price,ticker,returns,treated,post,treated_post,days_to_event
2017-03-13 00:00:00-04:00,123.06694030761719,EFX,0.0009008997269874808,1,0,0,-179
2017-03-14 00:00:00-04:00,123.16838836669922,EFX,0.0008243323416381454,1,0,0,-178
2017-03-15 00:00:00-04:00,124.73694610595703,EFX,0.012735067496278951,1,0,0,-177
2017-03-16 00:00:00-04:00,124.59857940673828,EFX,-0.0011092679718262,1,0,0,-176
2017-03-17 00:00:00-04:00,125.59505462646484,EFX,0.007997484597907611,1,0,0,-175
2017-03-20 00:00:00-04:00,125.20751190185547,EFX,-0.0030856527413597457,1,0,0,-172
2017-03-21 00:00:00-04:00,124.6539077758789,EFX,-0.004421492908592506,1,0,0,-171
2017-03-22 00:00:00-04:00,126.38855743408203,EFX,0.01391572626284554,1,0,0,-170
2017-03-23 00:00:00-04:00,125.15217590332031,EFX,-0.009782385018569095,1,0,0,-169
2017-03-24 00:00:00-04:00,125.4197769165039,EFX,0.0021382050392022567,1,0,0,-168
2017-03-27 00:00:00-04:00,125.06913757324219,EFX,-0.002795726095854545,1,0,0,-165
2017-03-28 00:00:00-04:00,125.7519302368164,EFX,0.0054593217545324535,1,0,0,-164
2017-03-29 00:00:00-04:00,125.18902587890625,EFX,-0.004476307893247378,1,0,0,-163
2017-03-30 00:00:00-04:00,126.00105285644531,EFX,0.006486407029994146,1,0,0,-162
2017-03-31 00:00:00-04:00,126.16712188720703,EFX,0.001317997167459506,1,0,0,-161
2017-04-03 00:00:00-04:00,125.57659149169922,EFX,-0.004680541068660893,1,0,0,-158
2017-04-04 00:00:00-04:00,125.30902099609375,EFX,-0.0021307354533759426,1,0,0,-157
2017-04-05 00:00:00-04:00,125.85340881347656,EFX,0.0043443625451338175,1,0,0,-156
2017-04-06 00:00:00-04:00,125.54891967773438,EFX,-0.002419395220303211,1,0,0,-155
2017-04-07 00:00:00-04:00,125.68731689453125,EFX,0.001102336978702212,1,0,0,-154
2017-04-10 00:00:00-04:00,125.10600280761719,EFX,-0.004625081521963503,1,0,0,-151
2017-04-11 00:00:00-04:00,125.24443054199219,EFX,0.0011064835520950833,1,0,0,-150
2017-04-12 00:00:00-04:00,124.84770202636719,EFX,-0.0031676339930499786,1,0,0,-149
2017-04-13 00:00:00-04:00,124.4325180053711,EFX,-0.0033255239324181396,1,0,0,-148
2017-04-17 00:00:00-04:00,126.43467712402344,EFX,0.016090320687442095,1,0,0,-144
2017-04-18 00:00:00-04:00,126.674560546875,EFX,0.0018972913785058054,1,0,0,-143
2017-04-19 00:00:00-04:00,125.85340881347656,EFX,-0.0064823728604496145,1,0,0,-142
2017-04-20 00:00:00-04:00,126.69303131103516,EFX,0.00667143230743128,1,0,0,-141
2017-04-21 00:00:00-04:00,126.71150207519531,EFX,0.00014579147699778083,1,0,0,-140
2017-04-24 00:00:00-04:00,128.47381591796875,EFX,0.013908081065344913,1,0,0,-137
2017-04-25 00:00:00-04:00,128.68600463867188,EFX,0.001651610635108769,1,0,0,-136
2017-04-26 00:00:00-04:00,128.01251220703125,EFX,-0.005233610550981593,1,0,0,-135
2017-04-27 00:00:00-04:00,125.65962219238281,EFX,-0.01838015654940961,1,0,0,-134
2017-04-28 00:00:00-04:00,124.84770202636719,EFX,-0.006461265375862668,1,0,0,-133
2017-05-01 00:00:00-04:00,124.5616683959961,EFX,-0.0022910604338611806,1,0,0,-130
2017-05-02 00:00:00-04:00,125.92720794677734,EFX,0.01096275899613075,1,0,0,-129
2017-05-03 00:00:00-04:00,125.55815124511719,EFX,-0.0029307145586531247,1,0,0,-128
2017-05-04 00:00:00-04:00,126.27782440185547,EFX,0.005731791600955605,1,0,0,-127
2017-05-05 00:00:00-04:00,128.07701110839844,EFX,0.014247843713377506,1,0,0,-126
2017-05-08 00:00:00-04:00,126.61922454833984,EFX,-0.011382109462445111,1,0,0,-123
2017-05-09 00:00:00-04:00,125.36439514160156,EFX,-0.009910259766748308,1,0,0,-122
2017-05-10 00:00:00-04:00,125.40127563476562,EFX,0.0002941863447145643,1,0,0,-121
2017-05-11 00:00:00-04:00,125.16141510009766,EFX,-0.001912743976915876,1,0,0,-120
2017-05-12 00:00:00-04:00,124.6078109741211,EFX,-0.004423121339222735,1,0,0,-119
2017-05-15 00:00:00-04:00,126.06564331054688,EFX,0.01169936559377116,1,0,0,-116
2017-05-16 00:00:00-04:00,125.18902587890625,EFX,-0.006953658495845616,1,0,0,-115
2017-05-17 00:00:00-04:00,123.85115814208984,EFX,-0.010686781268755219,1,0,0,-114
2017-05-18 00:00:00-04:00,124.81076049804688,EFX,0.007748028927239581,1,0,0,-113
2017-05-19 00:00:00-04:00,125.82572937011719,EFX,0.008132062235821413,1,0,0,-112
2017-05-22 00:00:00-04:00,126.683837890625,EFX,0.006819817574700293,1,0,0,-109
2017-05-23 00:00:00-04:00,126.54499053955078,EFX,-0.0010960147196842351,1,0,0,-108
2017-05-24 00:00:00-04:00,126.20263671875,EFX,-0.0027053921245011603,1,0,0,-107
2017-05-25 00:00:00-04:00,126.88739776611328,EFX,0.005425885426540766,1,0,0,-106
2017-05-26 00:00:00-04:00,126.23963165283203,EFX,-0.005105046873727037,1,0,0,-105
2017-05-30 00:00:00-04:00,126.49874114990234,EFX,0.0020525210164021868,1,0,0,-101
2017-05-31 00:00:00-04:00,126.58204650878906,EFX,0.0006585469399098542,1,0,0,-100
2017-06-01 00:00:00-04:00,127.59064483642578,EFX,0.00796794139022472,1,0,0,-99
2017-06-02 00:00:00-04:00,127.33155059814453,EFX,-0.0020306679899095847,1,0,0,-98
2017-06-05 00:00:00-04:00,127.84046173095703,EFX,0.0039967402456175805,1,0,0,-95
2017-06-06 00:00:00-04:00,126.88739776611328,EFX,-0.00745510421301121,1,0,0,-94
2017-06-07 00:00:00-04:00,127.1187744140625,EFX,0.0018234801250767152,1,0,0,-93
2017-06-08 00:00:00-04:00,125.33289337158203,EFX,-0.014048916461885774,1,0,0,-92
2017-06-09 00:00:00-04:00,125.39762115478516,EFX,0.0005164468916489806,1,0,0,-91
2017-06-12 00:00:00-04:00,126.60981750488281,EFX,0.009666820940736898,1,0,0,-88
2017-06-13 00:00:00-04:00,129.85763549804688,EFX,0.025652181301333954,1,0,0,-87
2017-06-14 00:00:00-04:00,130.47760009765625,EFX,0.00477418672557528,1,0,0,-86
2017-06-15 00:00:00-04:00,131.04200744628906,EFX,0.004325703018835281,1,0,0,-85
2017-06-16 00:00:00-04:00,131.9302978515625,EFX,0.006778669089280598,1,0,0,-84
2017-06-19 00:00:00-04:00,131.2086181640625,EFX,-0.005470158858520757,1,0,0,-81
2017-06-20 00:00:00-04:00,129.1358642578125,EFX,-0.015797391476665368,1,0,0,-80
2017-06-21 00:00:00-04:00,128.6454620361328,EFX,-0.0037975679684199015,1,0,0,-79
2017-06-22 00:00:00-04:00,128.5529327392578,EFX,-0.0007192581487951433,1,0,0,-78
2017-06-23 00:00:00-04:00,128.97857666015625,EFX,0.003311040143765265,1,0,0,-77
2017-06-26 00:00:00-04:00,129.01559448242188,EFX,0.0002870075265535288,1,0,0,-74
2017-06-27 00:00:00-04:00,128.0162811279297,EFX,-0.007745678795661681,1,0,0,-73
2017-06-28 00:00:00-04:00,129.08966064453125,EFX,0.008384710969137732,1,0,0,-72
2017-06-29 00:00:00-04:00,126.90585327148438,EFX,-0.016916981283732202,1,0,0,-71
2017-06-30 00:00:00-04:00,127.15571594238281,EFX,0.001968882163093877,1,0,0,-70
2017-07-03 00:00:00-04:00,127.70161437988281,EFX,0.004293149021687315,1,0,0,-67
2017-07-05 00:00:00-04:00,129.12664794921875,EFX,0.011159088130998862,1,0,0,-65
2017-07-06 00:00:00-04:00,126.970703125,EFX,-0.016696358640600706,1,0,0,-64
2017-07-07 00:00:00-04:00,128.03480529785156,EFX,0.00838069055823043,1,0,0,-63
2017-07-10 00:00:00-04:00,128.61773681640625,EFX,0.004552914476642522,1,0,0,-60
2017-07-11 00:00:00-04:00,128.5529327392578,EFX,-0.0005038502367752384,1,0,0,-59
2017-07-12 00:00:00-04:00,129.35794067382812,EFX,0.006262073664263346,1,0,0,-58
2017-07-13 00:00:00-04:00,128.73800659179688,EFX,-0.004792392943193113,1,0,0,-57
2017-07-14 00:00:00-04:00,129.3302459716797,EFX,0.004600346048239556,1,0,0,-56
2017-07-17 00:00:00-04:00,129.59857177734375,EFX,0.0020747335911108777,1,0,0,-53
2017-07-18 00:00:00-04:00,130.94947814941406,EFX,0.010423775150788073,1,0,0,-52
2017-07-19 00:00:00-04:00,132.05987548828125,EFX,0.008479585826223879,1,0,0,-51
2017-07-20 00:00:00-04:00,132.30966186523438,EFX,0.0018914630657462794,1,0,0,-50
2017-07-21 00:00:00-04:00,133.14244079589844,EFX,0.006294165663519813,1,0,0,-49
2017-07-24 00:00:00-04:00,133.7254180908203,EFX,0.004378598525285771,1,0,0,-46
2017-07-25 00:00:00-04:00,133.98448181152344,EFX,0.0019372810674420649,1,0,0,-45
2017-07-26 00:00:00-04:00,135.28912353515625,EFX,0.00973725991244323,1,0,0,-44
2017-07-27 00:00:00-04:00,132.02285766601562,EFX,-0.02414285630501445,1,0,0,-43
2017-07-28 00:00:00-04:00,134.25282287597656,EFX,0.01689075096073278,1,0,0,-42
2017-07-31 00:00:00-04:00,134.5767364501953,EFX,0.002412713321625848,1,0,0,-39
2017-08-01 00:00:00-04:00,135.3354034423828,EFX,0.005637430451943537,1,0,0,-38
2017-08-02 00:00:00-04:00,134.6229705810547,EFX,-0.0052642017033734945,1,0,0,-37
2017-08-03 00:00:00-04:00,134.11404418945312,EFX,-0.0037803830163972707,1,0,0,-36
2017-08-04 00:00:00-04:00,134.56744384765625,EFX,0.0033807023040974826,1,0,0,-35
2017-08-07 00:00:00-04:00,134.60443115234375,EFX,0.0002748607213596266,1,0,0,-32
2017-08-08 00:00:00-04:00,131.73599243164062,EFX,-0.02131013590077624,1,0,0,-31
2017-08-09 00:00:00-04:00,132.263427734375,EFX,0.004003729679328716,1,0,0,-30
2017-08-10 00:00:00-04:00,131.4491424560547,EFX,-0.006156541473850585,1,0,0,-29
2017-08-11 00:00:00-04:00,130.79222106933594,EFX,-0.00499753269169001,1,0,0,-28
2017-08-14 00:00:00-04:00,132.14309692382812,EFX,0.01032841130342188,1,0,0,-25
2017-08-15 00:00:00-04:00,132.20787048339844,EFX,0.0004901773991845548,1,0,0,-24
2017-08-16 00:00:00-04:00,132.3189697265625,EFX,0.0008403375892664933,1,0,0,-23
2017-08-17 00:00:00-04:00,130.12600708007812,EFX,-0.016573305029627505,1,0,0,-22
2017-08-18 00:00:00-04:00,129.4412384033203,EFX,-0.005262350640916957,1,0,0,-21
2017-08-21 00:00:00-04:00,129.3949432373047,EFX,-0.0003576539176129989,1,0,0,-18
2017-08-22 00:00:00-04:00,131.59718322753906,EFX,0.017019521282184646,1,0,0,-17
2017-08-23 00:00:00-04:00,130.80850219726562,EFX,-0.005993145224923002,1,0,0,-16
2017-08-24 00:00:00-04:00,130.25180053710938,EFX,-0.00425585226346159,1,0,0,-15
2017-08-25 00:00:00-04:00,130.54876708984375,EFX,0.0022799420162316064,1,0,0,-14
2017-08-28 00:00:00-04:00,130.4744873046875,EFX,-0.0005689811310521931,1,0,0,-11
2017-08-29 00:00:00-04:00,130.64151000976562,EFX,0.0012801177343435555,1,0,0,-10
2017-08-30 00:00:00-04:00,131.21678161621094,EFX,0.0044034365983851576,1,0,0,-9
2017-08-31 00:00:00-04:00,132.1909942626953,EFX,0.007424451617277006,1,0,0,-8
2017-09-01 00:00:00-04:00,131.37452697753906,EFX,-0.006176421394741394,1,0,0,-7
2017-09-05 00:00:00-04:00,130.91989135742188,EFX,-0.003460607094668444,1,0,0,-3
2017-09-06 00:00:00-04:00,131.18893432617188,EFX,0.0020550197984468,1,0,0,-2
2017-09-07 00:00:00-04:00,132.42303466796875,EFX,0.009407046014479947,1,0,0,-1
2017-09-08 00:00:00-04:00,114.33917999267578,EFX,-0.13656124646769774,1,1,1,0
2017-09-11 00:00:00-04:00,104.95858001708984,EFX,-0.08204186855447826,1,1,1,3
2017-09-12 00:00:00-04:00,107.59368133544922,EFX,0.02510610678927172,1,1,1,4
2017-09-13 00:00:00-04:00,91.84803009033203,EFX,-0.14634364257903143,1,1,1,5
2017-09-14 00:00:00-04:00,89.68614196777344,EFX,-0.023537664557774285,1,1,1,6
2017-09-15 00:00:00-04:00,86.27163696289062,EFX,-0.03807171241806495,1,1,1,7
2017-09-18 00:00:00-04:00,87.57064056396484,EFX,0.015057134033900077,1,1,1,10
2017-09-19 00:00:00-04:00,88.02530670166016,EFX,0.005191992827358716,1,1,1,11
2017-09-20 00:00:00-04:00,89.0737533569336,EFX,0.011910741292011418,1,1,1,12
2017-09-21 00:00:00-04:00,91.16141510009766,EFX,0.023437451151277378,1,1,1,13
2017-09-22 00:00:00-04:00,97.46156311035156,EFX,0.0691098092689344,1,1,1,14
2017-09-25 00:00:00-04:00,97.5079116821289,EFX,0.00047555744334681904,1,1,1,17
2017-09-26 00:00:00-04:00,98.39867401123047,EFX,0.009135282601532957,1,1,1,18
2017-09-27 00:00:00-04:00,98.76053619384766,EFX,0.0036775107617394998,1,1,1,19
2017-09-28 00:00:00-04:00,98.69558715820312,EFX,-0.0006576415858764451,1,1,1,20
2017-09-29 00:00:00-04:00,98.34300994873047,EFX,-0.003572370555002591,1,1,1,21
2017-03-13 00:00:00-04:00,103.54752349853516,MCO,0.0019652194545505264,0,0,0,-179
2017-03-14 00:00:00-04:00,103.5106201171875,MCO,-0.00035639076726134977,0,0,0,-178
2017-03-15 00:00:00-04:00,104.23080444335938,MCO,0.006957588751342891,0,0,0,-177
2017-03-16 00:00:00-04:00,104.83092498779297,MCO,0.005757612134325463,0,0,0,-176
2017-03-17 00:00:00-04:00,103.3536605834961,MCO,-0.014091876080163268,0,0,0,-175
2017-03-20 00:00:00-04:00,103.64910888671875,MCO,0.002858614794625236,0,0,0,-172
2017-03-21 00:00:00-04:00,102.37495422363281,MCO,-0.012292963024684522,0,0,0,-171
2017-03-22 00:00:00-04:00,102.60579681396484,MCO,0.002254873685489267,0,0,0,-170
2017-03-23 00:00:00-04:00,103.5660171508789,MCO,0.00935834394088908,0,0,0,-169
2017-03-24 00:00:00-04:00,103.84300994873047,MCO,0.002674552961209553,0,0,0,-168
2017-03-27 00:00:00-04:00,102.86428833007812,MCO,-0.009425012036299418,0,0,0,-165
2017-03-28 00:00:00-04:00,102.72582244873047,MCO,-0.0013461025550804973,0,0,0,-164
2017-03-29 00:00:00-04:00,102.90126037597656,MCO,0.0017078269422827752,0,0,0,-163
2017-03-30 00:00:00-04:00,103.0582046508789,MCO,0.0015251929308630618,0,0,0,-162
2017-03-31 00:00:00-04:00,103.44598388671875,MCO,0.003762720660169583,0,0,0,-161
2017-04-03 00:00:00-04:00,103.31671905517578,MCO,-0.0012495877238165587,0,0,0,-158
2017-04-04 00:00:00-04:00,102.83660125732422,MCO,-0.004647048437486312,0,0,0,-157
2017-04-05 00:00:00-04:00,104.39698028564453,MCO,0.015173381940305708,0,0,0,-156
2017-04-06 00:00:00-04:00,104.646240234375,MCO,0.002387616462166342,0,0,0,-155
2017-04-07 00:00:00-04:00,104.59088134765625,MCO,-0.0005290098009710364,0,0,0,-154
2017-04-10 00:00:00-04:00,104.27694702148438,MCO,-0.003001545853011489,0,0,0,-151
2017-04-11 00:00:00-04:00,104.68318939208984,MCO,0.003895802305391438,0,0,0,-150
2017-04-12 00:00:00-04:00,104.31391143798828,MCO,-0.0035275764546915944,0,0,0,-149
2017-04-13 00:00:00-04:00,103.80606842041016,MCO,-0.0048684112270108715,0,0,0,-148
2017-04-17 00:00:00-04:00,105.50492095947266,MCO,0.016365638010508388,0,0,0,-144
2017-04-18 00:00:00-04:00,105.38489532470703,MCO,-0.0011376306780205292,0,0,0,-143
2017-04-19 00:00:00-04:00,105.60650634765625,MCO,0.0021028727339567066,0,0,0,-142
2017-04-20 00:00:00-04:00,106.51134490966797,MCO,0.0085680190861821,0,0,0,-141
2017-04-21 00:00:00-04:00,106.1974105834961,MCO,-0.0029474261773534405,0,0,0,-140
2017-04-24 00:00:00-04:00,108.67183685302734,MCO,0.023300250504561637,0,0,0,-137
2017-04-25 00:00:00-04:00,109.0134506225586,MCO,0.0031435354312936425,0,0,0,-136
2017-04-26 00:00:00-04:00,109.64131164550781,MCO,0.0057594821498043736,0,0,0,-135
2017-04-27 00:00:00-04:00,110.2691421508789,MCO,0.00572622213241103,0,0,0,-134
2017-04-28 00:00:00-04:00,109.24427032470703,MCO,-0.00929427586159659,0,0,0,-133
2017-05-01 00:00:00-04:00,108.85650634765625,MCO,-0.0035495131771966504,0,0,0,-130
2017-05-02 00:00:00-04:00,109.73361206054688,MCO,0.0080574486755014,0,0,0,-129
2017-05-03 00:00:00-04:00,109.5489501953125,MCO,-0.0016828195278260072,0,0,0,-128
2017-05-04 00:00:00-04:00,110.24142456054688,MCO,0.00632114104242687,0,0,0,-127
2017-05-05 00:00:00-04:00,109.16117095947266,MCO,-0.009798980785856282,0,0,0,-126
2017-05-08 00:00:00-04:00,107.73005676269531,MCO,-0.013110103017387575,0,0,0,-123
2017-05-09 00:00:00-04:00,107.75777435302734,MCO,0.00025728743829667167,0,0,0,-122
2017-05-10 00:00:00-04:00,107.66543579101562,MCO,-0.0008569085856321434,0,0,0,-121
2017-05-11 00:00:00-04:00,106.7052230834961,MCO,-0.008918486239013146,0,0,0,-120
2017-05-12 00:00:00-04:00,105.9665756225586,MCO,-0.006922317760954533,0,0,0,-119
2017-05-15 00:00:00-04:00,107.20379638671875,MCO,0.01167557559439314,0,0,0,-116
2017-05-16 00:00:00-04:00,106.39131164550781,MCO,-0.007578880306440272,0,0,0,-115
2017-05-17 00:00:00-04:00,104.28618621826172,MCO,-0.019786629139983747,0,0,0,-114
2017-05-18 00:00:00-04:00,105.04583740234375,MCO,0.007284293458504232,0,0,0,-113
2017-05-19 00:00:00-04:00,106.30574035644531,MCO,0.011993839882259438,0,0,0,-112
2017-05-22 00:00:00-04:00,106.50956726074219,MCO,0.0019173649853096997,0,0,0,-109
2017-05-23 00:00:00-04:00,106.4354476928711,MCO,-0.0006958958690503891,0,0,0,-108
2017-05-24 00:00:00-04:00,106.58370208740234,MCO,0.0013929043166056587,0,0,0,-107
2017-05-25 00:00:00-04:00,107.96404266357422,MCO,0.012950765915786588,0,0,0,-106
2017-05-26 00:00:00-04:00,108.49209594726562,MCO,0.004891010661177919,0,0,0,-105
2017-05-30 00:00:00-04:00,108.16786193847656,MCO,-0.002988549589332812,0,0,0,-101
2017-05-31 00:00:00-04:00,109.7334976196289,MCO,0.014474129867176666,0,0,0,-100
2017-06-01 00:00:00-04:00,110.24303436279297,MCO,0.004643402007746822,0,0,0,-99
2017-06-02 00:00:00-04:00,110.07626342773438,MCO,-0.001512757119055519,0,0,0,-98
2017-06-05 00:00:00-04:00,110.11331176757812,MCO,0.00033656974437601406,0,0,0,-95
2017-06-06 00:00:00-04:00,109.10354614257812,MCO,-0.009170241170580407,0,0,0,-94
2017-06-07 00:00:00-04:00,109.0108871459961,MCO,-0.0008492757555372821,0,0,0,-93
2017-06-08 00:00:00-04:00,108.74223327636719,MCO,-0.0024644682440672083,0,0,0,-92
2017-06-09 00:00:00-04:00,108.22341918945312,MCO,-0.004771044986684236,0,0,0,-91
2017-06-12 00:00:00-04:00,108.56622314453125,MCO,0.0031675579800156672,0,0,0,-88
2017-06-13 00:00:00-04:00,110.16889953613281,MCO,0.01476220085014801,0,0,0,-87
2017-06-14 00:00:00-04:00,111.1786880493164,MCO,0.009165821910133598,0,0,0,-86
2017-06-15 00:00:00-04:00,112.16996765136719,MCO,0.008916093717629359,0,0,0,-85
2017-06-16 00:00:00-04:00,113.25384521484375,MCO,0.009662814264557396,0,0,0,-84
2017-06-19 00:00:00-04:00,113.18901062011719,MCO,-0.0005724714653491114,0,0,0,-81
2017-06-20 00:00:00-04:00,112.27186584472656,MCO,-0.00810277226000966,0,0,0,-80
2017-06-21 00:00:00-04:00,110.18742370605469,MCO,-0.018566023847458646,0,0,0,-79
2017-06-22 00:00:00-04:00,109.98363494873047,MCO,-0.0018494738371219732,0,0,0,-78
2017-06-23 00:00:00-04:00,111.22502136230469,MCO,0.011287010237049255,0,0,0,-77
2017-06-26 00:00:00-04:00,111.7437973022461,MCO,0.004664201755929964,0,0,0,-74
2017-06-27 00:00:00-04:00,111.5584945678711,MCO,-0.0016582820599320147,0,0,0,-73
2017-06-28 00:00:00-04:00,113.22605895996094,MCO,0.014947892570164711,0,0,0,-72
2017-06-29 00:00:00-04:00,112.43860626220703,MCO,-0.006954694926124438,0,0,0,-71
2017-06-30 00:00:00-04:00,112.72578430175781,MCO,0.0025540875069287594,0,0,0,-70
2017-07-03 00:00:00-04:00,113.040771484375,MCO,0.0027942780311378534,0,0,0,-67
2017-07-05 00:00:00-04:00,114.85655212402344,MCO,0.016063059512110733,0,0,0,-65
2017-07-06 00:00:00-04:00,113.17975616455078,MCO,-0.014599044882193879,0,0,0,-64
2017-07-07 00:00:00-04:00,114.33775329589844,MCO,0.01023148635931026,0,0,0,-63
2017-07-10 00:00:00-04:00,113.9764404296875,MCO,-0.003160048678548799,0,0,0,-60
2017-07-11 00:00:00-04:00,113.58735656738281,MCO,-0.003413721825649696,0,0,0,-59
2017-07-12 00:00:00-04:00,115.13445281982422,MCO,0.013620320951158282,0,0,0,-58
2017-07-13 00:00:00-04:00,115.50505065917969,MCO,0.003218826600369873,0,0,0,-57
2017-07-14 00:00:00-04:00,115.89412689208984,MCO,0.0033684780941589665,0,0,0,-56
2017-07-17 00:00:00-04:00,116.14427185058594,MCO,0.002158392018682731,0,0,0,-53
2017-07-18 00:00:00-04:00,116.58892822265625,MCO,0.0038284830150068228,0,0,0,-52
2017-07-19 00:00:00-04:00,117.28377532958984,MCO,0.005959803538176489,0,0,0,-51
2017-07-20 00:00:00-04:00,117.81179809570312,MCO,0.004502095576557341,0,0,0,-50
2017-07-21 00:00:00-04:00,122.81439971923828,MCO,0.04246265403292937,0,0,0,-49
2017-07-24 00:00:00-04:00,123.74085235595703,MCO,0.00754351801447295,0,0,0,-46
2017-07-25 00:00:00-04:00,122.98120880126953,MCO,-0.006138987571398635,0,0,0,-45
2017-07-26 00:00:00-04:00,123.47217559814453,MCO,0.003992209880359532,0,0,0,-44
2017-07-27 00:00:00-04:00,122.18445587158203,MCO,-0.0104292300700487,0,0,0,-43
2017-07-28 00:00:00-04:00,122.48091888427734,MCO,0.0024263562053008503,0,0,0,-42
2017-07-31 00:00:00-04:00,121.94358825683594,MCO,-0.004387055815192609,0,0,0,-39
2017-08-01 00:00:00-04:00,121.90655517578125,MCO,-0.0003036902684599996,0,0,0,-38
2017-08-02 00:00:00-04:00,119.84989929199219,MCO,-0.016870757120677426,0,0,0,-37
2017-08-03 00:00:00-04:00,119.24775695800781,MCO,-0.005024137171090737,0,0,0,-36
2017-08-04 00:00:00-04:00,119.77579498291016,MCO,0.004428075113297902,0,0,0,-35
2017-08-07 00:00:00-04:00,119.57199096679688,MCO,-0.001701545927057846,0,0,0,-32
2017-08-08 00:00:00-04:00,118.30278778076172,MCO,-0.010614552586881265,0,0,0,-31
